#velocity	counts	full_model	difference	baseline	subspectrum1	subspectrum2	subspectrum3	subspectrum4	
1.982	51197.000	51327.084	-130.084	51649.024	51330.505	51645.551	0.000	0.000	
2.014	51237.000	51366.580	-129.580	51649.024	51369.819	51645.750	0.000	0.000	
2.046	51048.000	51380.391	-332.391	51649.024	51383.455	51645.931	0.000	0.000	
2.078	51532.000	51359.149	172.851	51649.024	51362.046	51646.101	0.000	0.000	
2.109	51503.000	51310.083	192.917	51649.024	51312.817	51646.262	0.000	0.000	
2.141	51326.000	51279.730	46.270	51649.024	51282.306	51646.414	0.000	0.000	
2.173	51296.000	51281.080	14.920	51649.024	51283.507	51646.560	0.000	0.000	
2.205	51300.000	51271.891	28.109	51649.024	51274.188	51646.697	0.000	0.000	
2.236	51397.000	51230.807	166.193	51649.024	51232.984	51646.826	0.000	0.000	
2.268	51607.000	51199.923	407.077	51649.024	51201.984	51646.945	0.000	0.000	
2.300	50800.000	51206.491	-406.491	51649.024	51208.447	51647.053	0.000	0.000	
2.331	51029.000	51175.703	-146.703	51649.024	51177.561	51647.151	0.000	0.000	
2.363	51250.000	51110.783	139.217	51649.024	51112.553	51647.239	0.000	0.000	
2.395	51172.000	51089.085	82.915	51649.024	51090.776	51647.317	0.000	0.000	
2.427	51130.000	51060.587	69.413	51649.024	51062.207	51647.388	0.000	0.000	
2.458	51007.000	50983.585	23.415	51649.024	50985.140	51647.451	0.000	0.000	
2.490	51097.000	50938.204	158.796	51649.024	50939.699	51647.509	0.000	0.000	
2.522	50872.000	50881.362	-9.362	51649.024	50882.802	51647.561	0.000	0.000	
2.554	50698.000	50781.973	-83.973	51649.024	50783.364	51647.610	0.000	0.000	
2.585	50627.000	50716.124	-89.124	51649.024	50717.471	51647.655	0.000	0.000	
2.617	50802.000	50600.889	201.111	51649.024	50602.193	51647.697	0.000	0.000	
2.649	50500.000	50462.477	37.523	51649.024	50463.741	51647.736	0.000	0.000	
2.681	50148.000	50312.161	-164.161	51649.024	50313.384	51647.774	0.000	0.000	
2.712	50171.000	50082.944	88.056	51649.024	50084.129	51647.810	0.000	0.000	
2.744	49282.000	49854.049	-572.049	51649.024	49855.195	51647.843	0.000	0.000	
2.776	49439.000	49512.194	-73.194	51649.024	49513.302	51647.876	0.000	0.000	
2.807	48683.000	49147.579	-464.579	51649.024	49148.650	51647.907	0.000	0.000	
2.839	48469.000	48644.623	-175.623	51649.024	48645.657	51647.936	0.000	0.000	
2.871	47919.000	48045.697	-126.697	51649.024	48046.692	51647.965	0.000	0.000	
2.903	47251.000	47252.189	-1.189	51649.024	47253.144	51647.992	0.000	0.000	
2.934	46386.000	46254.041	131.959	51649.024	46254.953	51648.018	0.000	0.000	
2.966	45127.000	45003.021	123.979	51649.024	45003.887	51648.043	0.000	0.000	
2.998	43948.000	43638.925	309.075	51649.024	43639.745	51648.067	0.000	0.000	
3.030	42602.000	42361.237	240.763	51649.024	42362.014	51648.090	0.000	0.000	
3.061	41443.000	41385.899	57.101	51649.024	41386.638	51648.113	0.000	0.000	
